Experiment	Sweeper	
Saved Date	30.06.2023 19:59:10	
User		
Date		
Start time	30.06.2023 19:57:19	
Sweep channel: Name	Output 2 (V)	
Sweep channel: Start (V)	-100E-6	
Sweep channel: Stop (V)	10E-3	
Sweep channel: Points	601	
Sweep channel: Max slew rate (V/s)	Inf	
Sweep channel: Initial settling time (s)	20E+3	
Sweep channel: End settling time (s)	2E+0	
Sweep channel: Backward sweep	TRUE	
Sweep channel: Number of sweeps	2	
Sweep channel: Reset	FALSE	
Step channel 1: Name	Output 3 (V)	
Step channel 1: Start (V)	50E-3	
Step channel 1: Stop (V)	50E-3	
Step channel 1: Points	2	
Step channel 1: Max slew rate (V/s)	10E+0	
Step channel 1:  Initial settling time (s)	2E+0	
Step channel 1: End settling time (s)	2E+0	
Step channel 1: Backward sweep	FALSE	
Step channel 1: Reset	FALSE	
Sweep Type	2D-Both RT	
Acquire channels	Input 1 (V);LI Demod 3 X (V)	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Output 2 Setp. (V)	Input 1 [00001] (V)	LI Demod 3 X [00001] (V)	Input 1 [00001] [bwd] (V)	LI Demod 3 X [00001] [bwd] (V)
4.4113337E-3	31.140693E-3	-61.671963E-6	0.0000000E+0	0.0000000E+0
4.4281669E-3	34.299802E-3	2.1928614E-3	0.0000000E+0	0.0000000E+0
4.4450001E-3	39.737076E-3	1.2725010E-3	0.0000000E+0	0.0000000E+0
4.4618337E-3	40.090065E-3	1.2781258E-3	0.0000000E+0	0.0000000E+0
4.4786669E-3	40.580731E-3	824.89836E-6	0.0000000E+0	0.0000000E+0
4.4955001E-3	40.628262E-3	777.40033E-6	0.0000000E+0	0.0000000E+0
4.5123338E-3	40.680077E-3	862.77735E-6	0.0000000E+0	0.0000000E+0
4.5291670E-3	40.435698E-3	912.05089E-6	0.0000000E+0	0.0000000E+0
4.5460002E-3	39.333910E-3	1.1188514E-3	0.0000000E+0	0.0000000E+0
4.5628333E-3	35.333280E-3	2.5003219E-3	0.0000000E+0	0.0000000E+0
4.5796670E-3	30.506717E-3	22.950166E-6	0.0000000E+0	0.0000000E+0
4.5965002E-3	30.662684E-3	63.114072E-6	0.0000000E+0	0.0000000E+0
4.6133334E-3	30.798810E-3	-29.647998E-6	0.0000000E+0	0.0000000E+0
4.6301670E-3	30.817870E-3	-65.999739E-6	0.0000000E+0	0.0000000E+0
4.6470002E-3	30.838137E-3	590.37745E-9	0.0000000E+0	0.0000000E+0
4.6638334E-3	30.855520E-3	64.500171E-6	0.0000000E+0	0.0000000E+0
4.6806671E-3	30.909035E-3	-9.7075072E-6	0.0000000E+0	0.0000000E+0
4.6975003E-3	30.933071E-3	-59.216811E-6	0.0000000E+0	0.0000000E+0
4.7143335E-3	31.014152E-3	-6.6579050E-6	0.0000000E+0	0.0000000E+0
4.7311671E-3	31.118207E-3	82.320992E-6	0.0000000E+0	0.0000000E+0
4.7480003E-3	31.362772E-3	6.8563040E-6	0.0000000E+0	0.0000000E+0
4.7648335E-3	31.302437E-3	-84.413281E-6	0.0000000E+0	0.0000000E+0
4.7816667E-3	31.148409E-3	-33.059798E-6	0.0000000E+0	0.0000000E+0
4.7985003E-3	39.230116E-3	2.5903122E-3	0.0000000E+0	0.0000000E+0
4.8153335E-3	40.448487E-3	912.82278E-6	0.0000000E+0	0.0000000E+0
4.8321667E-3	40.644061E-3	781.38703E-6	0.0000000E+0	0.0000000E+0
4.8490004E-3	40.739790E-3	804.30275E-6	0.0000000E+0	0.0000000E+0
4.8658336E-3	40.626504E-3	898.99934E-6	0.0000000E+0	0.0000000E+0
4.8826667E-3	40.076301E-3	934.99536E-6	0.0000000E+0	0.0000000E+0
4.8995004E-3	39.567038E-3	1.1730329E-3	0.0000000E+0	0.0000000E+0
4.9163336E-3	36.674272E-3	2.5413041E-3	0.0000000E+0	0.0000000E+0
4.9331668E-3	30.450063E-3	77.857774E-6	0.0000000E+0	0.0000000E+0
4.9500004E-3	30.521650E-3	23.577264E-6	0.0000000E+0	0.0000000E+0
4.9668336E-3	30.710761E-3	-50.097813E-6	0.0000000E+0	0.0000000E+0
4.9836668E-3	30.802350E-3	-58.163583E-6	0.0000000E+0	0.0000000E+0
5.0005005E-3	30.829612E-3	129.84179E-6	0.0000000E+0	0.0000000E+0
5.0173337E-3	30.871551E-3	18.565897E-6	0.0000000E+0	0.0000000E+0
5.0341669E-3	30.847371E-3	-80.646467E-6	0.0000000E+0	0.0000000E+0
5.0510000E-3	30.904032E-3	-68.313624E-6	0.0000000E+0	0.0000000E+0
5.0678337E-3	30.972082E-3	50.260012E-6	0.0000000E+0	0.0000000E+0
5.0846669E-3	31.091733E-3	47.895388E-6	0.0000000E+0	0.0000000E+0
5.1015001E-3	31.273443E-3	-41.254149E-6	0.0000000E+0	0.0000000E+0
5.1183337E-3	31.296574E-3	-80.322308E-6	0.0000000E+0	0.0000000E+0
5.1351669E-3	31.208560E-3	46.983034E-6	0.0000000E+0	0.0000000E+0
5.1520001E-3	31.050840E-3	73.396906E-6	0.0000000E+0	0.0000000E+0
5.1688338E-3	36.686774E-3	2.8366223E-3	0.0000000E+0	0.0000000E+0
5.1856670E-3	38.191881E-3	2.6976063E-3	0.0000000E+0	0.0000000E+0
5.2025001E-3	40.170997E-3	985.66513E-6	0.0000000E+0	0.0000000E+0
5.2193338E-3	40.557966E-3	901.65634E-6	0.0000000E+0	0.0000000E+0
5.2361670E-3	40.502638E-3	774.61003E-6	0.0000000E+0	0.0000000E+0
5.2530002E-3	40.294342E-3	752.65171E-6	0.0000000E+0	0.0000000E+0
5.2698334E-3	39.982684E-3	989.85317E-6	0.0000000E+0	0.0000000E+0
5.2866670E-3	36.305971E-3	3.1303107E-3	0.0000000E+0	0.0000000E+0
5.3035002E-3	30.368250E-3	1.5697998E-3	0.0000000E+0	0.0000000E+0
5.3203334E-3	30.497525E-3	641.18142E-6	0.0000000E+0	0.0000000E+0
5.3371671E-3	30.775428E-3	2.6467667E-6	0.0000000E+0	0.0000000E+0
5.3540003E-3	30.787887E-3	77.505363E-6	0.0000000E+0	0.0000000E+0
5.3708334E-3	30.820848E-3	-32.306103E-6	0.0000000E+0	0.0000000E+0
5.3876671E-3	30.831752E-3	-87.521745E-6	0.0000000E+0	0.0000000E+0
5.4045003E-3	30.878503E-3	-7.5869998E-6	0.0000000E+0	0.0000000E+0
5.4213335E-3	30.948805E-3	80.260608E-6	0.0000000E+0	0.0000000E+0
5.4381671E-3	31.119831E-3	-27.364871E-6	0.0000000E+0	0.0000000E+0
5.4550003E-3	31.268809E-3	-54.369084E-6	0.0000000E+0	0.0000000E+0
5.4718335E-3	31.259347E-3	-18.052027E-6	0.0000000E+0	0.0000000E+0
5.4886667E-3	31.153744E-3	81.026112E-6	0.0000000E+0	0.0000000E+0
5.5055004E-3	31.036586E-3	10.413194E-6	0.0000000E+0	0.0000000E+0
5.5223336E-3	35.263911E-3	1.6937701E-3	0.0000000E+0	0.0000000E+0
5.5391667E-3	39.407432E-3	1.6478566E-3	0.0000000E+0	0.0000000E+0
5.5560004E-3	40.553819E-3	942.43197E-6	0.0000000E+0	0.0000000E+0
5.5728336E-3	40.653095E-3	839.66862E-6	0.0000000E+0	0.0000000E+0
5.5896668E-3	40.605731E-3	750.48010E-6	0.0000000E+0	0.0000000E+0
5.6065004E-3	40.428277E-3	810.67299E-6	0.0000000E+0	0.0000000E+0
5.6233336E-3	40.127318E-3	933.79611E-6	0.0000000E+0	0.0000000E+0
5.6401668E-3	38.205128E-3	1.9143097E-3	0.0000000E+0	0.0000000E+0
5.6570005E-3	31.177605E-3	2.3113245E-3	0.0000000E+0	0.0000000E+0
5.6738337E-3	30.604590E-3	-22.090562E-6	0.0000000E+0	0.0000000E+0
5.6906668E-3	31.651873E-3	480.36058E-6	0.0000000E+0	0.0000000E+0
5.7075000E-3	30.786807E-3	39.658389E-6	0.0000000E+0	0.0000000E+0
5.7243337E-3	30.825799E-3	-45.138077E-6	0.0000000E+0	0.0000000E+0
5.7411669E-3	30.822173E-3	-69.075504E-6	0.0000000E+0	0.0000000E+0
5.7580001E-3	30.834176E-3	61.979918E-6	0.0000000E+0	0.0000000E+0
5.7748337E-3	30.861616E-3	47.323134E-6	0.0000000E+0	0.0000000E+0
5.7916669E-3	31.023547E-3	-53.104643E-6	0.0000000E+0	0.0000000E+0
5.8085001E-3	31.138815E-3	-64.531901E-6	0.0000000E+0	0.0000000E+0
5.8253338E-3	31.303834E-3	13.425055E-6	0.0000000E+0	0.0000000E+0
5.8421670E-3	31.424072E-3	55.536344E-6	0.0000000E+0	0.0000000E+0
5.8590001E-3	31.313669E-3	-30.553405E-6	0.0000000E+0	0.0000000E+0
5.8758338E-3	31.161966E-3	-60.874267E-6	0.0000000E+0	0.0000000E+0
5.8926670E-3	31.144137E-3	35.815665E-6	0.0000000E+0	0.0000000E+0
5.9095002E-3	38.111590E-3	2.6062955E-3	0.0000000E+0	0.0000000E+0
5.9263334E-3	40.436786E-3	963.52916E-6	0.0000000E+0	0.0000000E+0
5.9431670E-3	40.650979E-3	758.20938E-6	0.0000000E+0	0.0000000E+0
5.9600002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
5.9768334E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
5.9936671E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.0105002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.0273334E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.0441671E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.0610003E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.0778335E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.0946671E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.1115003E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.1283335E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.1451667E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.1620004E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.1788335E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.1956667E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.2125004E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.2293336E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.2461668E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.2630004E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.2798336E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.2966668E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.3135005E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.3303337E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.3471668E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.3640000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.3808337E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.3976669E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.4145001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.4313337E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.4481669E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.4650001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.4818338E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.4986669E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.5155001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.5323338E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.5491670E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.5660002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.5828338E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.5996670E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.6165002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.6333334E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.6501671E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.6670002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.6838334E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.7006671E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.7175003E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.7343335E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.7511671E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.7680003E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.7848335E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.8016672E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.8185003E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.8353335E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.8521667E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.8690004E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.8858336E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.9026668E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.9195004E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
6.9363336E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
6.9531668E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
6.9700005E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
6.9868336E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.0036668E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.0205005E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.0373337E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.0541669E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.0710001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.0878337E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.1046669E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.1215001E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.1383337E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.1551669E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.1720001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.1888338E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.2056670E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.2225002E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.2393338E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.2561670E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.2730002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.2898334E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.3066670E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.3235002E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.3403334E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.3571671E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.3740003E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.3908335E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.4076671E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.4245003E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.4413335E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.4581672E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.4750003E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.4918335E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.5086667E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.5255004E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.5423336E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.5591668E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.5760004E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.5928336E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.6096668E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.6265004E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.6433336E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.6601668E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.6770005E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.6938337E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.7106669E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.7275001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.7443337E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.7611674E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.7780001E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.7948337E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.8116674E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.8285001E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.8453338E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.8621665E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.8790002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.8958338E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.9126665E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.9295002E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.9463338E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
7.9631666E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.9800002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
7.9968339E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.0136666E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.0305003E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.0473339E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.0641666E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.0810003E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.0978340E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.1146667E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.1315003E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.1483340E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.1651667E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.1820004E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.1988340E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.2156667E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.2325004E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.2493341E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.2661668E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.2830004E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.2998332E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.3166668E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.3335005E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.3503332E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.3671669E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.3840005E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.4008332E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.4176669E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.4345005E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.4513333E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.4681669E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.4850006E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.5018333E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.5186670E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.5355006E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.5523333E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.5691670E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.5860007E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.6028334E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.6196670E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.6365007E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.6533334E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.6701671E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.6870007E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.7038334E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.7206671E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.7375008E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.7543335E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.7711671E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.7879999E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.8048335E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.8216672E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.8384999E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.8553336E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.8721672E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.8889999E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.9058336E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.9226672E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.9395000E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
8.9563336E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.9731673E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
8.9900000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.0068337E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.0236673E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.0405000E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.0573337E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.0741673E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.0910001E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.1078337E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.1246674E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.1415001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.1583338E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.1751674E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.1920001E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.2088338E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.2256665E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.2425002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.2593338E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.2761666E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.2930002E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.3098339E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.3266666E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.3435002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.3603339E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.3771666E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.3940003E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.4108339E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.4276667E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.4445003E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.4613340E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.4781667E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.4950004E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.5118340E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.5286667E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.5455004E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.5623340E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.5791668E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.5960004E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.6128341E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.6296668E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.6465005E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.6633332E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.6801668E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.6970005E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.7138332E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.7306669E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.7475005E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.7643333E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.7811669E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.7980006E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
9.8148333E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.8316669E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.8485006E-3	0.0000000E+0	NaN	0.0000000E+0	-0.0000000E+0
9.8653333E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
