Experiment	Sweeper	
Saved Date	30.06.2023 13:59:03	
User		
Date		
Start time	30.06.2023 13:57:12	
Sweep channel: Name	Output 3 (V)	
Sweep channel: Start (V)	-150E-3	
Sweep channel: Stop (V)	150E-3	
Sweep channel: Points	501	
Sweep channel: Max slew rate (V/s)	Inf	
Sweep channel: Initial settling time (s)	20E+3	
Sweep channel: End settling time (s)	2E+0	
Sweep channel: Backward sweep	TRUE	
Sweep channel: Number of sweeps	2	
Sweep channel: Reset	FALSE	
Step channel 1: Name	Output 2 (V)	
Step channel 1: Start (V)	90E-6	
Step channel 1: Stop (V)	90E-6	
Step channel 1: Points	2	
Step channel 1: Max slew rate (V/s)	10E+0	
Step channel 1:  Initial settling time (s)	2E+0	
Step channel 1: End settling time (s)	2E+0	
Step channel 1: Backward sweep	FALSE	
Step channel 1: Reset	FALSE	
Sweep Type	2D-Both RT	
Acquire channels	Input 1 (V);LI Demod 1 X (V)	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Output 3 Setp. (V)	Input 1 [00001] (V)	LI Demod 1 X [00001] (V)	Input 1 [00001] [bwd] (V)	LI Demod 1 X [00001] [bwd] (V)
17.399997E-3	31.107459E-3	65.887019E-6	0.0000000E+0	0.0000000E+0
18.000007E-3	30.936196E-3	-15.799342E-6	0.0000000E+0	0.0000000E+0
18.600002E-3	30.764028E-3	-75.160038E-6	0.0000000E+0	0.0000000E+0
19.199997E-3	30.690856E-3	-53.752123E-6	0.0000000E+0	0.0000000E+0
19.800007E-3	30.634418E-3	10.820982E-6	0.0000000E+0	0.0000000E+0
20.400003E-3	30.641973E-3	69.636335E-6	0.0000000E+0	0.0000000E+0
20.999998E-3	30.592296E-3	77.168850E-6	0.0000000E+0	0.0000000E+0
21.600008E-3	30.555839E-3	13.289101E-6	0.0000000E+0	0.0000000E+0
22.200003E-3	30.408662E-3	-63.776584E-6	0.0000000E+0	0.0000000E+0
22.799999E-3	30.147208E-3	-74.382333E-6	0.0000000E+0	0.0000000E+0
23.400009E-3	30.155726E-3	-36.934409E-6	0.0000000E+0	0.0000000E+0
24.000004E-3	30.331634E-3	34.431316E-6	0.0000000E+0	0.0000000E+0
24.599999E-3	30.482197E-3	90.296540E-6	0.0000000E+0	0.0000000E+0
25.200009E-3	30.559869E-3	50.406699E-6	0.0000000E+0	0.0000000E+0
25.800005E-3	30.629588E-3	-9.0799322E-6	0.0000000E+0	0.0000000E+0
26.400000E-3	30.652707E-3	-38.879607E-6	0.0000000E+0	0.0000000E+0
26.999995E-3	30.632460E-3	-59.400936E-6	0.0000000E+0	0.0000000E+0
27.600005E-3	30.691795E-3	19.292529E-6	0.0000000E+0	0.0000000E+0
28.200001E-3	30.848455E-3	53.260435E-6	0.0000000E+0	0.0000000E+0
28.799996E-3	30.997019E-3	70.320202E-6	0.0000000E+0	0.0000000E+0
29.400006E-3	31.008150E-3	22.868089E-6	0.0000000E+0	0.0000000E+0
30.000001E-3	30.803893E-3	-76.276468E-6	0.0000000E+0	0.0000000E+0
30.599996E-3	30.653762E-3	-80.818165E-6	0.0000000E+0	0.0000000E+0
31.200007E-3	30.544423E-3	-62.931489E-6	0.0000000E+0	0.0000000E+0
31.800002E-3	30.482685E-3	29.956545E-6	0.0000000E+0	0.0000000E+0
32.399997E-3	30.678259E-3	58.555233E-6	0.0000000E+0	0.0000000E+0
33.000007E-3	30.612180E-3	37.493719E-6	0.0000000E+0	0.0000000E+0
33.600003E-3	30.564964E-3	-12.662336E-6	0.0000000E+0	0.0000000E+0
34.199998E-3	30.475216E-3	-84.425039E-6	0.0000000E+0	0.0000000E+0
34.800008E-3	30.313596E-3	-45.318324E-6	0.0000000E+0	0.0000000E+0
35.400003E-3	30.277520E-3	-6.9358753E-6	0.0000000E+0	0.0000000E+0
35.999998E-3	30.429596E-3	46.872698E-6	0.0000000E+0	0.0000000E+0
36.600009E-3	30.548997E-3	73.410942E-6	0.0000000E+0	0.0000000E+0
37.200004E-3	30.704811E-3	10.227071E-6	0.0000000E+0	0.0000000E+0
37.799999E-3	30.780714E-3	-33.162036E-6	0.0000000E+0	0.0000000E+0
38.400009E-3	30.803511E-3	-90.218979E-6	0.0000000E+0	0.0000000E+0
39.000005E-3	30.830685E-3	-22.583559E-6	0.0000000E+0	0.0000000E+0
39.600000E-3	30.837376E-3	48.355534E-6	0.0000000E+0	0.0000000E+0
40.200010E-3	30.848602E-3	76.958451E-6	0.0000000E+0	0.0000000E+0
40.800005E-3	30.955398E-3	33.525241E-6	0.0000000E+0	0.0000000E+0
41.400000E-3	31.095441E-3	-32.188407E-6	0.0000000E+0	0.0000000E+0
41.999996E-3	31.151567E-3	-95.390737E-6	0.0000000E+0	0.0000000E+0
42.600006E-3	31.060563E-3	-47.853096E-6	0.0000000E+0	0.0000000E+0
43.200001E-3	30.940935E-3	-3.8841463E-6	0.0000000E+0	0.0000000E+0
43.799996E-3	30.754428E-3	73.259987E-6	0.0000000E+0	0.0000000E+0
44.400007E-3	30.701941E-3	76.019511E-6	0.0000000E+0	0.0000000E+0
45.000002E-3	30.685065E-3	-17.528882E-6	0.0000000E+0	0.0000000E+0
45.599997E-3	30.692488E-3	-85.062886E-6	0.0000000E+0	0.0000000E+0
46.200007E-3	30.670261E-3	-63.366642E-6	0.0000000E+0	0.0000000E+0
46.800002E-3	30.606218E-3	4.9060809E-6	0.0000000E+0	0.0000000E+0
47.399998E-3	30.511796E-3	48.498179E-6	0.0000000E+0	0.0000000E+0
48.000008E-3	30.367479E-3	67.215595E-6	0.0000000E+0	0.0000000E+0
48.600003E-3	30.283693E-3	8.9901059E-6	0.0000000E+0	0.0000000E+0
49.199998E-3	30.352073E-3	-56.835619E-6	0.0000000E+0	0.0000000E+0
49.800009E-3	30.503187E-3	-83.644096E-6	0.0000000E+0	0.0000000E+0
50.400004E-3	30.625034E-3	-42.610794E-6	0.0000000E+0	0.0000000E+0
50.999999E-3	30.693414E-3	38.925802E-6	0.0000000E+0	0.0000000E+0
51.600009E-3	30.753670E-3	77.884884E-6	0.0000000E+0	0.0000000E+0
52.200004E-3	30.749945E-3	31.600906E-6	0.0000000E+0	0.0000000E+0
52.800000E-3	30.711055E-3	-18.505270E-6	0.0000000E+0	0.0000000E+0
53.400010E-3	30.777209E-3	-70.113172E-6	0.0000000E+0	0.0000000E+0
54.000005E-3	30.975202E-3	-51.422674E-6	0.0000000E+0	0.0000000E+0
54.600000E-3	31.114239E-3	13.114300E-6	0.0000000E+0	0.0000000E+0
55.200011E-3	31.116961E-3	61.954182E-6	0.0000000E+0	0.0000000E+0
55.800006E-3	31.063365E-3	56.028221E-6	0.0000000E+0	0.0000000E+0
56.400001E-3	30.873638E-3	24.217219E-6	0.0000000E+0	0.0000000E+0
57.000011E-3	30.780619E-3	-49.519287E-6	0.0000000E+0	0.0000000E+0
57.600006E-3	30.720202E-3	-79.465986E-6	0.0000000E+0	0.0000000E+0
58.200002E-3	30.743355E-3	-12.610821E-6	0.0000000E+0	0.0000000E+0
58.799997E-3	30.682649E-3	32.558350E-6	0.0000000E+0	0.0000000E+0
59.400007E-3	30.671712E-3	63.979453E-6	0.0000000E+0	0.0000000E+0
60.000002E-3	30.521616E-3	26.840340E-6	0.0000000E+0	0.0000000E+0
60.599998E-3	30.324955E-3	-46.168210E-6	0.0000000E+0	0.0000000E+0
61.200008E-3	30.227153E-3	-73.124756E-6	0.0000000E+0	0.0000000E+0
61.800003E-3	30.271793E-3	-53.478427E-6	0.0000000E+0	0.0000000E+0
62.399998E-3	30.423626E-3	10.338732E-6	0.0000000E+0	0.0000000E+0
63.000008E-3	30.606430E-3	55.496930E-6	0.0000000E+0	0.0000000E+0
63.600004E-3	30.657247E-3	76.929420E-6	0.0000000E+0	0.0000000E+0
64.199999E-3	30.580910E-3	8.2682564E-6	0.0000000E+0	0.0000000E+0
64.800009E-3	30.660782E-3	-53.351403E-6	0.0000000E+0	0.0000000E+0
65.400004E-3	30.642886E-3	-73.442003E-6	0.0000000E+0	0.0000000E+0
66.000000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
66.600010E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
67.200005E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
67.800000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
68.400010E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
69.000006E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
69.600001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
70.200011E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
70.800006E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
71.400002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
72.000012E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
72.600007E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
73.200002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
73.799998E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
74.400008E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
75.000003E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
75.599998E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
76.200008E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
76.800004E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
77.399999E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
78.000009E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
78.600004E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
79.200000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
79.800010E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
80.400005E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
81.000000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
81.600010E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
82.200006E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
82.800001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
83.400011E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
84.000006E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
84.600002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
85.200012E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
85.800007E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
86.400002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
87.000012E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
87.600008E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
88.200003E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
88.799998E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
89.400008E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
90.000004E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
90.599999E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
91.200009E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
91.800004E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
92.399999E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
93.000010E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
93.600005E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
94.200000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
94.800010E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
95.400006E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
96.000001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
96.600011E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
97.200006E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
97.800002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
98.400012E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
99.000007E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
99.600002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
100.20000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
100.80001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
101.40002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
102.00000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
102.60001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
103.20002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
103.80000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
104.40001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
105.00002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
105.60000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
106.20001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
106.80002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
107.40000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
108.00001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
108.60002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
109.20000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
109.80001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
110.40002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
111.00000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
111.60001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
112.19999E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
112.80000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
113.40001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
113.99999E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
114.60000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
115.20001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
115.79999E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
116.40000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
117.00001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
117.59999E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
118.20000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
118.80001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
119.39999E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
120.00000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
120.60001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
121.20000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
121.80001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
122.40002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
123.00000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
123.60001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
124.20002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
124.80000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
125.40001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
126.00002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
126.60000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
127.20001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
127.80002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
128.40000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
129.00001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
129.60002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
130.20000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
130.80001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
131.40002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
132.00000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
132.60001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
133.20002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
133.80000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
134.40001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
135.00002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
135.60000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
136.20001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
136.80002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
137.40000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
138.00001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
138.60002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
139.20000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
139.80001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
140.40002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
141.00000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
141.60001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
142.19999E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
142.80000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
143.40001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
143.99999E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
144.60000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
145.20001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
145.79999E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
146.40000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
147.00001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
147.60000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
148.20001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
148.80002E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
149.40000E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
150.00001E-3	0.0000000E+0	NaN	0.0000000E+0	0.0000000E+0
